creditscore,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,creditscorerange,agerange,balancerange,estimatedsalaryrange,tenurerange,geography_france,geography_germany,geography_spain
0.1612462305550141,0,0.3894940990344964,7,0.9806288555109864,2,1,1,0.31389027241442263,1,1,1,2,2,3,True,False,False
0.24403198866338083,0,-0.6591164012666634,2,-1.2277389666669953,2,1,0,0.6917992295689657,0,2,0,2,2,1,False,False,True
1.5272112393430652,0,-0.6591164012666634,7,-1.2277389666669953,2,0,1,-1.1177202319566393,0,3,0,2,0,3,True,False,False
-1.2357634375236746,1,-0.6591164012666634,0,0.5284667703125284,2,1,1,1.2455019920962365,0,0,0,1,2,0,False,True,False
-0.37686119714936966,1,0.4848223263346018,6,0.6750544513839325,1,1,0,0.5688495711503068,1,1,1,1,2,2,False,True,False
-0.9770579434350284,0,-0.37313171936634704,10,-1.2277389666669953,2,1,1,1.609726495292905,0,0,1,2,2,3,True,False,False
0.2854248677175642,1,0.3894940990344964,2,1.2308670972397247,2,1,1,1.6286770835228503,0,2,1,2,2,1,False,True,False
-0.6562631307651073,0,-0.5637881739665579,6,0.897645127921863,1,1,0,-0.8002536735577651,0,1,0,2,1,2,False,True,False
-1.2771563165778579,1,-0.2778034920662416,6,-1.2277389666669953,2,1,1,0.017959249114133876,0,0,1,2,2,2,False,False,True
1.1029342290376856,1,-0.46845994666645246,1,0.8462693565417835,2,0,0,-0.9904524173307228,0,3,0,2,1,0,False,True,False
-1.8877012826270625,0,-1.040429310467085,3,-1.2277389666669953,2,1,0,1.221066749038077,0,0,0,2,2,1,False,False,True
0.4406481641707518,0,-0.9451010831669796,2,1.1981626565531318,1,0,0,1.6870481114995581,0,2,0,2,2,1,True,False,False
-1.7324779861738748,1,0.4848223263346018,5,0.9654942923195595,1,1,0,1.6028422180620208,1,0,1,2,2,2,True,False,False
-1.9083977221541542,0,0.1035094171341801,4,0.24031061755642402,1,1,0,0.7029013757953512,1,0,1,1,2,2,True,False,False
1.2374610859637816,1,-0.8497728558668742,8,-1.2277389666669953,2,1,0,-0.012360214136973972,0,3,0,2,2,3,True,False,False
0.8649251744761313,1,1.438104599335656,3,-1.2277389666669953,1,1,0,0.519839562649913,1,2,2,2,2,1,True,False,False
0.6786572187323061,1,-1.6123986742677177,8,-1.2277389666669953,2,1,1,-0.15223536287800596,0,2,0,2,2,3,True,False,False
-2.1877996557698918,0,-0.2778034920662416,2,1.4254983011473932,2,1,1,0.39934166264498333,0,0,1,2,2,1,True,False,False
-1.1633258991788535,0,-1.3264139923674014,5,-0.2262540260667654,1,1,1,0.026371762698204033,0,0,0,1,2,2,False,True,False
0.9580591523480438,0,0.1035094171341801,8,-0.1353322060591235,1,1,0,-0.11230222675394916,0,3,1,1,2,3,True,False,False
0.8649251744761313,1,0.3894940990344964,3,-0.33251444738013314,2,0,1,-0.11344233400339002,1,2,1,1,2,1,False,False,True
0.05776403291955569,0,-0.18247526476613618,2,-1.2277389666669953,2,0,1,-0.5879774918577838,0,1,1,2,1,1,True,False,False
0.1612462305550141,1,-0.7544446285667687,2,0.047930885283915384,1,0,0,-1.7103187737649572,0,1,0,1,0,1,True,False,False
-0.24233434022327371,0,0.19883764443428553,5,0.38919112284231966,1,0,1,0.5877482563496067,0,1,1,1,2,2,False,False,True
-1.7635226454645123,1,-1.3264139923674014,3,1.5664508117376306,2,0,0,1.4143590893800044,0,0,0,2,2,1,False,True,False
1.46512192076179,0,-1.8983833561680339,7,1.070542986889722,1,1,0,-1.1959989752368971,0,3,0,2,0,3,True,False,False
-0.3872094169129155,0,1.9147457358361832,8,0.23748485796876334,1,0,0,-1.2895623693012122,1,1,2,1,0,3,False,True,False
-1.8049155245186956,0,-0.8497728558668742,3,0.9259036854863613,1,1,0,-0.5791325116658238,0,0,0,2,1,1,False,True,False
-1.1529776794153077,1,-1.4217422196675067,3,-1.2277389666669953,2,1,1,1.7049094398558478,0,0,0,2,2,1,True,False,False
0.47169282346138935,0,2.0100739631362887,8,0.19534770159905013,1,1,1,1.6819899412350237,0,2,2,1,2,3,False,False,True
1.6513898765056152,0,-0.37313171936634704,3,0.3240159316267528,2,1,1,0.3387154040010945,0,4,1,1,2,1,False,True,False
1.1650235476189608,0,-0.6591164012666634,9,1.3476677781245137,1,1,0,-1.2381634138512951,0,3,0,2,0,3,False,True,False
-0.10780748329717778,1,-0.9451010831669796,3,-1.2277389666669953,2,1,0,-1.7333123441684992,0,1,0,2,0,1,True,False,False
0.047415813156009845,1,0.7708070082349181,10,-1.2277389666669953,2,1,0,1.170353089535162,0,1,1,2,2,3,True,False,False
-1.2875045363414037,0,-0.7544446285667687,5,1.1049505768320422,1,1,0,0.5479745241094998,0,0,0,2,2,2,False,True,False
0.2854248677175642,1,-1.040429310467085,4,-1.2277389666669953,2,1,1,0.7594315176376605,1,2,0,2,2,2,True,False,False
-0.9977543829621202,1,0.5801505536347072,6,-1.2277389666669953,2,1,1,1.406571347530929,0,0,1,2,2,2,True,False,False
-0.5527809331296489,1,-0.8497728558668742,2,0.6855408564334332,1,1,1,1.433344866105303,1,1,0,1,2,1,False,False,True
-0.9356650643808451,1,-1.040429310467085,1,-1.2277389666669953,2,1,1,0.3452198214246418,0,0,0,2,2,0,False,False,True
2.065318667047449,1,0.7708070082349181,10,0.9261457102723715,1,0,0,-1.309832877991853,1,4,1,2,0,3,False,True,False
-1.080540141070487,1,3.3446691453377646,8,0.613712868666248,2,1,1,-0.6074750852479933,1,0,2,1,1,3,False,True,False
-0.2837272192774571,0,0.29416587173439096,1,1.1657816635606915,2,1,0,-0.0074832646235084,0,1,1,2,2,0,False,True,False
0.492389262988481,1,0.1035094171341801,7,0.45620442018104584,3,1,0,0.11534376188884436,1,2,1,1,2,3,True,False,False
-0.3147718785680946,0,-0.6591164012666634,7,-1.2277389666669953,2,1,1,-1.171667010412599,0,1,0,2,0,3,True,False,False
-0.32512009833164046,1,0.1035094171341801,10,-1.2277389666669953,1,1,1,0.8064199470800174,1,1,1,2,2,3,True,False,False
-0.9253168446172992,0,-1.7077269015678231,4,-1.2277389666669953,1,1,1,-1.1316126499220507,0,0,0,2,0,2,True,False,False
1.0615413499835022,1,0.008181189834074678,7,1.2576279861946307,1,1,1,-1.4919706412493183,0,3,1,2,0,3,True,False,False
0.7303983175500354,0,0.3894940990344964,3,0.1955325059555205,1,0,0,-0.9791007846722835,0,2,1,1,1,1,False,False,True
-2.063621018607342,0,-0.5637881739665579,6,-1.2277389666669953,2,1,0,1.4725429145614328,0,0,0,2,2,2,True,False,False
0.30612130724465586,1,1.1521199174353398,5,1.0665256960045757,1,0,0,-0.9406608723485362,1,2,2,2,1,2,False,True,False
-0.6252184714744699,1,-1.5170704469676122,7,-1.2277389666669953,2,1,0,1.6807847352691794,0,1,0,2,2,3,False,False,True
-0.16989680187845282,0,-1.1357575377671905,3,0.48771220056806536,1,1,0,1.269708861819554,0,1,0,1,2,1,False,True,False
0.2647284281904725,0,-0.9451010831669796,4,1.0277546075361932,1,1,0,-1.144301093518955,0,2,0,2,0,2,True,False,False
-0.08711104377008609,0,-0.8497728558668742,8,0.06997181006766862,2,1,0,1.2928016637799924,0,1,0,1,2,3,True,False,False
1.1339788883283233,0,0.008181189834074678,6,1.6346522744662217,1,1,0,-0.6004607865267794,1,3,1,2,1,2,True,False,False
0.885621614003223,1,-1.231085765067296,4,0.9503098816390936,1,1,1,1.1336411082757296,0,2,0,2,2,2,False,False,True
0.05776403291955569,0,0.3894940990344964,7,0.934774134315624,1,1,0,1.6438728833561416,0,1,1,2,2,3,True,False,False
1.2995504045450565,0,-0.5637881739665579,8,0.6175852652424181,1,0,0,0.4973182218540099,1,3,0,1,2,3,False,True,False
1.8790507113036237,1,-0.46845994666645246,6,0.9871906122755493,2,0,1,0.796168834613747,0,4,0,2,2,2,False,False,True
-0.20094146116909034,0,-0.18247526476613618,9,0.8802727170070715,2,1,1,-0.8710448328543093,0,1,1,2,1,3,False,True,False
1.4961665800524275,1,1.628761053935867,5,-1.2277389666669953,1,1,0,-1.1584203013369172,1,3,2,2,0,2,False,False,True
-0.025021725188811045,1,0.008181189834074678,3,0.8068076158860369,2,0,1,-0.7611940918308495,0,1,1,2,1,1,False,True,False
-0.3665129773858238,0,0.008181189834074678,4,0.9153358575287189,1,1,1,0.12128076482482265,0,1,1,2,2,2,True,False,False
0.3268177467717476,1,-1.1357575377671905,1,0.34130611822682666,1,1,0,1.1416104227608275,0,2,0,1,2,0,True,False,False
0.45099638393429764,0,-0.46845994666645246,5,0.8222595360816367,1,1,0,0.008414545692077273,0,2,0,2,2,2,True,False,False
0.45099638393429764,0,-0.18247526476613618,10,1.077674864292589,1,0,1,-1.195227115591326,0,2,1,2,0,3,True,False,False
-0.4492987354941905,0,0.4848223263346018,0,-1.2277389666669953,2,1,1,-0.3539866656178694,0,1,1,2,2,0,True,False,False
0.14054979102792242,0,0.8661352355350236,10,-1.2277389666669953,1,1,0,0.6846559650122825,1,1,1,2,2,3,True,False,False
1.0925860092741397,0,2.0100739631362887,2,-1.2277389666669953,1,1,1,1.1480940789721161,1,3,2,2,2,1,True,False,False
-0.05606638447944857,1,0.1035094171341801,3,0.8494551079634707,1,1,1,0.03471442711899848,0,1,1,2,2,1,True,False,False
0.02671937362891816,0,-0.8497728558668742,4,-1.2277389666669953,2,1,0,0.34267428567079705,0,1,0,2,2,2,False,False,True
0.6165679001510311,1,-1.4217422196675067,2,0.5418860028682693,2,0,0,-1.5030258108344077,1,2,0,1,0,1,False,True,False
0.4820410432249352,1,3.5353255999379756,7,-1.2277389666669953,2,0,1,1.5397237342347476,0,2,2,2,2,3,True,False,False
-0.32512009833164046,1,0.19883764443428553,8,1.0485083130772634,2,1,0,0.22985328375458056,0,1,1,2,2,3,False,True,False
-0.025021725188811045,0,1.5334328266357615,1,0.07647121740060334,1,0,1,1.4123693559102624,0,1,2,1,2,0,False,False,True
-1.7428262059374207,1,0.8661352355350236,2,-0.11651710302586718,1,0,0,0.024297224954661092,1,0,1,1,2,1,False,True,False
-1.0598437015433952,1,-1.040429310467085,8,0.6436335434697724,2,1,1,1.0086012532330964,1,0,0,1,2,3,True,False,False
1.0511931302199564,0,0.4848223263346018,6,0.11654571352450795,1,1,0,1.362897850293312,0,3,1,1,2,2,False,False,True
-0.025021725188811045,1,0.008181189834074678,6,0.8670559197524774,2,1,1,0.9271435812826376,1,1,1,2,2,2,True,False,False
-0.07676282400654025,1,-0.46845994666645246,8,0.6547886421664496,1,1,0,-0.6313640269157956,0,1,0,1,1,3,False,False,True
-0.8011382074547492,1,-0.37313171936634704,9,2.0879810473583036,2,0,1,0.030378324779110184,0,0,1,2,2,3,False,True,False
0.36821062582593095,1,0.008181189834074678,3,0.5625331213347052,1,0,0,0.6225600588599705,0,2,1,1,2,1,True,False,False
-0.0664146042429944,1,0.1035094171341801,9,0.972687236903533,4,1,0,-0.42570891250145704,1,1,1,2,2,3,True,False,False
0.5337821420426644,1,-0.9451010831669796,6,1.1639530140351317,1,1,1,-1.6120999417654245,0,2,0,2,0,2,True,False,False
0.016371153865372322,0,1.1521199174353398,7,-1.2277389666669953,2,0,1,-1.016299774707403,0,1,2,2,1,3,True,False,False
-0.09745926353363193,0,-0.6591164012666634,7,-1.2277389666669953,2,1,1,-1.3546209708197798,0,1,0,2,0,3,False,False,True
0.430299944407206,1,0.19883764443428553,8,0.8671584997942302,1,1,0,-0.7372923063622434,1,2,1,2,1,3,False,True,False
-0.7907899876912033,0,-0.46845994666645246,5,-1.2277389666669953,2,0,0,-1.2841985869545363,0,0,0,2,0,2,False,False,True
-0.07676282400654025,1,-0.7544446285667687,3,1.4641773881408287,1,1,0,0.7372481623396236,0,1,0,2,2,1,True,False,False
1.8997471508307153,0,-1.5170704469676122,4,0.8760303911553302,1,1,0,-1.4261940184830704,0,4,0,2,0,2,True,False,False
-0.614870251710924,0,-1.040429310467085,5,-1.2277389666669953,2,1,1,-0.926383316301485,0,1,0,2,1,2,True,False,False
-1.8670048430999708,0,-0.46845994666645246,9,-1.2277389666669953,2,0,1,-0.21545694899666396,0,0,0,2,2,3,False,False,True
-0.4389505157306447,0,-0.46845994666645246,7,0.16119688232374235,1,0,1,-0.7278609098952237,0,1,0,1,1,3,False,False,True
-0.014673505425265203,1,-0.18247526476613618,8,0.61128492730301,1,1,1,0.0949444633052111,1,1,1,1,2,3,False,True,False
0.15089801079146825,1,-0.08714703746603075,5,-1.2277389666669953,2,1,0,0.9708508594757931,0,1,1,2,2,2,True,False,False
0.00602293410182648,1,0.008181189834074678,6,-1.2277389666669953,1,1,0,-1.3562192322787185,0,1,1,2,0,2,True,False,False
-0.9874061631985743,0,2.2007304177364997,4,0.6927089574135444,1,0,1,-1.0161108124873566,1,0,2,1,1,2,False,True,False
-0.1388521425878153,1,0.8661352355350236,7,0.8688526732963049,2,1,1,0.5409581140785644,1,1,1,2,2,3,True,False,False
0.25438020842692666,1,0.961463462835129,0,-1.2277389666669953,1,1,1,-0.3653064526880141,1,2,1,2,2,0,True,False,False
0.27507664795401837,0,0.1035094171341801,5,-1.2277389666669953,2,1,0,-0.21662010471056134,0,2,1,2,2,2,False,False,True
2.065318667047449,1,-0.37313171936634704,2,0.06944576679105466,1,0,0,-1.55920002104622,1,4,1,1,0,1,False,True,False
1.7031309753233443,1,1.628761053935867,3,-1.2277389666669953,3,1,1,-0.12336003547618989,1,4,2,2,2,1,True,False,False
0.15089801079146825,0,-0.6591164012666634,1,0.8908381407449854,1,0,0,-1.5728163852655863,0,1,0,2,0,0,False,True,False
-1.7117815466467832,1,-1.1357575377671905,3,-1.2277389666669953,2,1,0,0.7071183650784688,0,0,0,2,2,1,True,False,False
-0.7597453284005657,0,0.3894940990344964,6,-1.2277389666669953,2,1,1,0.8480122207599737,0,0,1,2,2,2,False,False,True
-0.6666113505286532,1,-0.37313171936634704,7,1.4132005569543782,3,1,0,0.32645608410502136,1,1,1,2,2,3,True,False,False
0.7407465373135812,0,-0.9451010831669796,1,0.4910192849453882,2,1,0,-1.3430502897777672,0,2,0,1,0,0,False,True,False
-1.266808096814312,1,-1.1357575377671905,7,1.5968516893616107,2,0,1,0.6724870795492667,0,0,0,2,2,3,True,False,False
-1.1219330201246702,1,0.008181189834074678,4,0.5345443172237544,2,1,1,-1.0554946561989513,0,0,1,1,1,2,True,False,False
0.2854248677175642,1,2.0100739631362887,10,0.6593941654785223,1,1,0,0.813385861620121,1,2,2,1,2,3,True,False,False
-0.7804417679276574,1,-0.18247526476613618,9,0.9086899530736562,1,1,0,0.17445656334759546,0,0,1,2,2,3,False,False,True
0.19229088984565162,1,0.3894940990344964,1,1.3443688680942678,1,1,1,-0.09318625259584393,0,1,1,2,2,0,True,False,False
-0.14920036235136114,0,0.3894940990344964,6,-1.2277389666669953,2,1,0,-1.0227640772462476,0,1,1,2,1,2,True,False,False
0.17159445031855994,0,1.5334328266357615,9,1.246899235796489,1,1,1,0.6407018395242244,1,1,2,2,2,3,False,True,False
0.016371153865372322,1,0.5801505536347072,9,0.5486186195148766,1,1,1,0.9170824866912739,1,1,1,1,2,3,False,True,False
-0.1388521425878153,1,-0.2778034920662416,10,1.1083684155981954,2,1,1,-0.08091215353172257,0,1,1,2,2,3,False,True,False
-1.390986733976862,1,0.5801505536347072,8,0.5200374156628028,1,0,1,0.25614788690719875,0,0,1,1,2,3,False,False,True
1.5582558986337027,1,-0.6591164012666634,4,-0.02289566482565771,1,1,1,-1.1147899100061083,0,4,0,1,0,2,True,False,False
0.430299944407206,1,0.29416587173439096,2,-1.2277389666669953,2,1,0,0.7735026931594653,0,2,1,2,2,1,True,False,False
-0.676959570292199,1,-1.040429310467085,6,0.4679716332206199,1,1,1,-1.0563666271138017,0,1,0,1,1,2,True,False,False
-0.6252184714744699,0,-0.6591164012666634,5,-1.2277389666669953,2,1,0,-0.739129321762153,0,1,0,2,1,2,True,False,False
-0.9977543829621202,0,2.582043326936921,8,-1.2277389666669953,2,1,1,0.2725010363526536,0,0,2,2,2,3,False,False,True
0.0888086922101932,1,0.961463462835129,1,-1.2277389666669953,1,1,0,0.26374086043449474,1,1,1,2,2,0,True,False,False
0.40960350488011427,1,-1.231085765067296,3,0.6651492263834877,1,1,0,-0.7038000724276214,0,2,0,1,1,1,True,False,False
0.4820410432249352,0,-0.9451010831669796,0,1.5402158057780229,1,0,0,0.7132608688273098,0,2,0,2,2,0,False,True,False
-0.41825407620355304,0,-0.2778034920662416,4,0.8469471862239286,2,1,0,0.02425904543720299,0,1,1,2,2,2,True,False,False
-0.5320844936025573,0,-0.2778034920662416,4,-1.2277389666669953,2,0,0,-1.549155640990149,0,1,1,2,0,2,False,False,True
-1.1012365805975786,0,-1.5170704469676122,1,0.31851411519986444,1,1,0,-1.156092934254262,0,0,0,1,0,0,True,False,False
-1.0598437015433952,1,0.6754787809348127,1,-1.2277389666669953,1,1,1,0.05646901060115711,1,0,1,2,2,0,True,False,False
-0.15954858211490697,0,-1.4217422196675067,4,1.0193598736505594,1,1,1,0.733262889298406,0,1,0,2,2,2,False,False,True
0.7407465373135812,0,-1.8030551288679284,6,-1.2277389666669953,2,1,0,1.657848522113063,0,2,0,2,2,2,True,False,False
-0.8942721853266618,1,-0.5637881739665579,4,0.9512255687930531,1,1,0,-0.6701568798479347,0,0,0,2,1,2,True,False,False
0.7097018780229437,0,2.8680280088372374,3,-1.2277389666669953,2,1,1,-0.7554879254243877,0,2,2,2,1,1,True,False,False
-1.070191921306941,0,1.0567916901352343,3,0.07518816547211642,3,0,1,1.3457397640166546,1,0,2,1,2,1,False,True,False
2.065318667047449,1,0.29416587173439096,8,-1.2277389666669953,1,1,0,-1.4361639748714696,1,4,1,2,0,3,True,False,False
-1.4013349537404078,0,2.0100739631362887,9,0.5949057796987536,1,1,0,-1.457424863763824,1,0,2,1,0,3,False,True,False
0.17159445031855994,0,1.628761053935867,2,1.4791412517315259,1,0,1,-1.4490932837190662,0,1,2,2,0,1,False,False,True
-0.4492987354941905,0,-0.2778034920662416,8,1.0710435454372127,1,1,0,-0.05947778535727701,0,1,1,2,2,3,False,True,False
-1.2978527561049495,0,-1.231085765067296,7,1.2348935241598398,1,1,1,-0.6696663522227122,0,0,0,2,1,3,True,False,False
-0.45964695525773636,1,1.3427763720355508,1,0.5246176145270677,1,1,1,-0.4468857008899178,0,1,2,1,2,0,False,False,True
0.36821062582593095,1,-1.1357575377671905,1,0.6170329358301052,2,0,0,-0.39828247139580575,0,2,0,1,2,0,False,True,False
-0.40790585644000715,0,-0.37313171936634704,10,-1.2277389666669953,1,1,1,-1.366392402227782,1,1,1,2,0,3,True,False,False
1.8273096124858945,0,0.6754787809348127,1,1.7098379955063456,1,1,1,-1.5447621814028352,0,4,1,2,0,0,False,False,True
-0.811486427218295,0,-0.5637881739665579,9,-0.13472105340411775,1,1,0,-1.4297302863235821,0,0,0,1,0,3,True,False,False
0.7821394163677646,1,-0.6591164012666634,8,-1.2277389666669953,2,0,0,1.4746809675390888,0,2,0,2,2,3,True,False,False
-0.7390488888734741,0,-0.7544446285667687,6,1.0118644782247308,1,0,1,0.6079839284298482,0,0,0,2,2,2,False,True,False
-0.5424327133661031,1,1.628761053935867,4,0.3488734799631978,1,1,1,-1.0030166455390308,0,1,2,1,1,2,False,False,True
0.13020157126437656,0,-0.2778034920662416,10,-1.2277389666669953,2,1,0,0.6173822477112356,0,1,1,2,2,3,True,False,False
-1.5048171513758664,1,-0.18247526476613618,10,0.7349693701146763,2,1,1,-0.8544743944500489,0,0,1,2,1,3,False,True,False
-0.7700935481641116,0,-0.8497728558668742,7,0.8907698609046935,2,0,0,-0.13182515586081306,0,0,0,2,2,3,False,True,False
-0.9874061631985743,1,-1.4217422196675067,2,-1.2277389666669953,2,0,1,1.699727582030147,0,0,0,2,2,1,False,False,True
-1.3082009758684954,0,-0.8497728558668742,1,-1.2277389666669953,2,1,0,0.4495911858941909,0,0,0,2,2,0,True,False,False
1.2995504045450565,0,0.008181189834074678,2,0.4447877423778988,1,0,0,-0.3827891528343043,0,3,1,1,2,1,False,False,True
-0.05606638447944857,1,0.19883764443428553,2,0.9982646086267156,1,1,0,0.5045499854765062,1,1,1,2,2,1,False,True,False
2.065318667047449,1,-0.6591164012666634,0,0.6470541070182845,1,0,0,1.2990726055368713,0,4,0,1,2,0,False,True,False
-0.4906916145483739,0,-0.37313171936634704,1,0.46076105769197057,2,1,1,0.5123437093697918,0,1,1,1,2,0,False,True,False
0.41995172464366015,0,-1.231085765067296,9,0.9620754918655154,1,1,0,0.9143458774076617,0,2,0,2,2,3,True,False,False
-0.6976560098192908,1,-0.9451010831669796,10,-1.2277389666669953,2,1,1,0.17640530222025136,0,1,0,2,2,3,True,False,False
-0.6873077900557449,1,2.582043326936921,5,-1.2277389666669953,1,1,0,-0.9097310646455284,1,1,2,2,1,2,True,False,False
0.29577308748111003,1,-0.5637881739665579,6,-1.2277389666669953,2,1,1,-0.057070364447693346,0,2,0,2,2,2,True,False,False
-0.045718164715902725,0,-0.2778034920662416,6,0.7668901954510663,1,1,0,-0.22482324674728027,0,1,1,2,2,2,True,False,False
-0.9460132841443909,1,-0.46845994666645246,5,-0.12180334108375912,2,1,1,-0.6048950647687027,0,0,0,1,1,2,True,False,False
-0.5734773726567406,0,-0.2778034920662416,6,0.14696854968867573,1,1,1,-1.345199427131459,0,1,1,1,0,2,False,False,True
-1.2771563165778579,0,0.7708070082349181,1,-1.2277389666669953,1,1,0,-1.4066140840137342,1,0,1,2,0,0,True,False,False
0.34751418629883923,0,-0.46845994666645246,9,0.385139852318343,2,1,1,1.565962563622231,0,2,0,1,2,3,False,False,True
0.233683768899835,1,-0.6591164012666634,0,-1.2277389666669953,1,1,1,-0.49943408854054444,0,2,0,2,2,0,False,False,True
1.5686041183972486,0,-0.08714703746603075,7,-1.2277389666669953,2,0,1,-0.7652599465264256,0,4,1,2,1,3,False,False,True
0.25438020842692666,0,1.438104599335656,6,-1.2277389666669953,1,1,0,0.1585997476290962,1,2,2,2,2,2,True,False,False
1.154675327855415,1,-1.8983833561680339,6,-1.2277389666669953,2,1,0,-0.8051017685050411,0,3,0,2,1,2,False,False,True
-0.7287006691099283,0,1.0567916901352343,0,0.7861534450417303,1,1,0,-0.769193492479474,1,1,2,2,1,0,True,False,False
-0.30442365880454875,1,-0.7544446285667687,8,0.3810909860140948,1,1,1,-0.19134244907364834,0,1,0,1,2,3,False,True,False
-2.4775498091491754,1,-0.2778034920662416,10,-1.2277389666669953,1,0,0,0.3419407814851615,0,0,1,2,2,3,True,False,False
1.7031309753233443,0,-1.4217422196675067,7,1.527861001436783,1,0,1,1.350700110264107,0,4,0,2,2,3,True,False,False
-0.20094146116909034,1,-0.6591164012666634,2,1.1253668902045344,2,1,1,1.4028024837361333,0,1,0,2,2,1,False,True,False
-1.4116831735039537,1,0.5801505536347072,3,0.5198439561153095,1,0,1,0.9526874378868968,1,0,1,1,2,1,False,True,False
-0.12850392282426945,0,1.7240892812359725,6,-1.2277389666669953,1,1,0,-1.1890731755814963,1,1,2,2,0,2,True,False,False
1.4547737009982442,0,-1.3264139923674014,7,-1.2277389666669953,1,1,0,-0.20397476702046446,0,3,0,2,2,3,False,False,True
-1.390986733976862,0,-0.37313171936634704,5,0.8343376948727742,1,1,0,0.4627061140547749,0,0,1,2,2,2,True,False,False
0.8649251744761313,0,-0.18247526476613618,3,0.060727424929953484,1,0,1,-0.42203189067953306,0,2,1,1,2,1,True,False,False
-0.40790585644000715,0,1.8194175085360778,8,-1.2277389666669953,2,0,1,0.11271113460900069,1,1,2,2,2,3,True,False,False
2.065318667047449,0,0.3894940990344964,0,0.5114546717943939,3,1,0,1.4565442892066607,1,4,1,1,2,0,False,True,False
-0.09745926353363193,0,-0.7544446285667687,10,1.2722996569476483,1,1,0,-0.17152340877838768,0,1,0,2,2,3,True,False,False
-0.676959570292199,1,-0.08714703746603075,5,-1.2277389666669953,1,1,1,-0.2444893930302316,0,1,1,2,2,2,True,False,False
-1.0184508224892117,0,1.0567916901352343,4,0.7144788464932285,1,1,0,0.2858277992552638,1,0,2,2,2,2,False,True,False
-1.4841207118487747,1,-0.9451010831669796,4,0.2043660900822784,2,0,0,1.396405039338459,0,0,0,1,2,2,True,False,False
0.8752733942396771,0,-0.08714703746603075,7,0.15279140958998746,2,0,0,-0.1368935307889994,0,2,1,1,2,3,False,False,True
0.5855232408603935,1,1.8194175085360778,3,0.41268996646948525,1,1,1,0.23599332430874623,0,2,2,1,2,1,True,False,False
0.492389262988481,1,-0.2778034920662416,7,0.7158902837552216,1,1,1,-1.5460358289921412,0,2,1,2,0,3,False,True,False
1.9721846891755364,0,-0.7544446285667687,2,-1.2277389666669953,2,1,0,1.2664511109197623,0,4,0,2,2,1,True,False,False
0.3889070653530226,1,-0.5637881739665579,2,-1.2277389666669953,1,0,0,-1.2967376553886665,1,2,0,2,0,1,False,False,True
-0.37686119714936966,0,1.1521199174353398,3,-1.2277389666669953,2,1,1,-1.6838957326043003,0,1,2,2,0,1,True,False,False
-1.4427278327945914,0,0.8661352355350236,6,1.1720903361284918,1,0,0,-0.22787496900677973,1,0,1,2,2,2,False,True,False
-2.105013897661525,0,0.3894940990344964,2,-1.2277389666669953,2,1,0,-1.1855054140376435,1,0,1,2,0,1,True,False,False
0.9063180535303147,0,-0.37313171936634704,5,1.3571827181223515,2,1,0,1.410536563129795,0,2,1,2,2,2,True,False,False
-2.363719391750171,1,-0.5637881739665579,2,-1.2277389666669953,2,1,0,0.024557443877797295,0,0,0,2,2,1,True,False,False
-1.1736741189423994,0,-0.8497728558668742,1,0.4253731872256494,1,1,1,-0.08276553158197128,0,0,0,1,2,0,False,False,True
0.5855232408603935,1,0.1035094171341801,3,0.5294000884111641,1,1,0,1.5501673277705996,0,2,1,1,2,1,False,True,False
0.40960350488011427,0,1.438104599335656,5,-1.2277389666669953,1,1,0,-1.5555414731843562,1,2,2,2,0,2,True,False,False
0.14054979102792242,0,-0.5637881739665579,7,0.33157640126656857,2,1,0,0.7420160275174943,0,1,0,1,2,3,False,True,False
2.065318667047449,1,-0.5637881739665579,7,0.663648832991537,1,1,0,1.4554713919833444,0,4,0,1,2,3,True,False,False
-0.6873077900557449,0,-0.6591164012666634,9,0.14322453844601188,1,0,0,1.194256986313489,0,1,0,1,2,3,False,False,True
0.8028358558948563,1,1.9147457358361832,4,-1.2277389666669953,1,1,1,1.0927137212154707,1,2,2,2,2,2,True,False,False
-0.9356650643808451,1,0.3894940990344964,4,0.29718451889314146,2,1,0,0.3856992589390558,1,0,1,1,2,2,False,False,True
-0.22163790069618203,1,-0.7544446285667687,6,-1.2277389666669953,1,1,1,-1.4922023574912189,1,1,0,2,0,2,True,False,False
0.07846047244664738,0,-1.3264139923674014,3,-1.2277389666669953,2,0,1,1.2789057269650452,0,1,0,2,2,1,True,False,False
1.4858183602888817,1,1.438104599335656,1,-0.01119032037376562,1,1,1,1.5992311746688839,0,3,2,1,2,0,False,True,False
1.4444254812346984,1,0.19883764443428553,2,0.8017313463511079,1,1,0,1.7060233316762505,0,3,1,2,2,1,True,False,False
-0.10780748329717778,0,0.4848223263346018,7,0.5647425992652727,1,1,0,-0.599203853472766,0,1,1,1,1,3,True,False,False
0.016371153865372322,0,-0.18247526476613618,7,-1.2277389666669953,2,1,0,-0.5712784395030077,0,1,1,2,1,3,False,False,True
-0.6976560098192908,1,1.7240892812359725,3,2.593168198670649,1,0,1,0.821747175943452,1,1,2,2,2,1,True,False,False
1.2892021847815107,1,-0.6591164012666634,2,0.5145022607223451,2,1,1,1.052315217240369,0,3,0,1,2,1,True,False,False
-0.6873077900557449,1,0.008181189834074678,2,0.5784341497756044,1,1,1,0.46607277334768465,0,1,1,1,2,1,True,False,False
